id_trasporte,trasporte,direccion,id_condado,condado,codigo_postal_condado,latitud_condado,longitud_condado,id_ciudad,ciudad,codigo_postal_ciudad,latitud_ciudad,longitud_ciudad,estado,atributos,categorias,puntuacion_usuarios,numero_de_reviews,analisis_sentimientos,anio
3YYAN,Majestic Transportation,15501 Old McGregor Blvd #5,rvKi,Lee,"33901, 33908, 33919",26.6630286,-81.9534815,25ZR,Fort Myers,33908,26.5164354,-81.9452875,Florida,,,,,positivo,2024
6MNC5,Majestic Transportation,15501 Old McGregor Blvd #5,rvKi,Lee,"33901, 33908, 33919",26.6630286,-81.9534815,25ZR,Fort Myers,33908,26.5164354,-81.9452875,Florida,,,,,neutral,2024
3W2TV,Papa Wheelies Bicycles,10287 Okeechobee Blvd,WpVu,Palm Beach,"33401, 33411, 33480",26.6514503,-80.2767327,AT0H,West Palm Beach,33411,26.7112444,-80.2057287,Florida,,,,,positivo,2024
QSNAF,Papa Wheelies Bicycles,10287 Okeechobee Blvd,WpVu,Palm Beach,"33401, 33411, 33480",26.6514503,-80.2767327,AT0H,West Palm Beach,33411,26.7112444,-80.2057287,Florida,,,,,negativo,2024
MIJTG,Papa Wheelies Bicycles,10287 Okeechobee Blvd,WpVu,Palm Beach,"33401, 33411, 33480",26.6514503,-80.2767327,AT0H,West Palm Beach,33411,26.7112444,-80.2057287,Florida,,,,,neutral,2024
9VUWI,Delray Automotive & Marine,13400 S Military Trail,s46P,Palm Beach,"33401, 33411, 33480",26.6514503,-80.2767327,86KY,Delray Beach,33484,26.4782614,-80.1220523,Florida,,,,,positivo,2024
868MQ,Delray Automotive & Marine,13400 S Military Trail,s46P,Palm Beach,"33401, 33411, 33480",26.6514503,-80.2767327,86KY,Delray Beach,33484,26.4782614,-80.1220523,Florida,,,,,neutral,2024
2KQL9,Delray Automotive & Marine,13400 S Military Trail,s46P,Palm Beach,"33401, 33411, 33480",26.6514503,-80.2767327,86KY,Delray Beach,33484,26.4782614,-80.1220523,Florida,,,,,negativo,2024
P4L3M,Open Road Bicycles,1560 Business Center Dr # 4,0ETs,Clay,"32043, 32068, 32073",29.9943564,-81.7787021,JJ90,Orange Park,32003,30.1029538,-81.7150745,Florida,,,,,positivo,2024
J0EFC,Open Road Bicycles,1560 Business Center Dr # 4,0ETs,Clay,"32043, 32068, 32073",29.9943564,-81.7787021,JJ90,Orange Park,32003,30.1029538,-81.7150745,Florida,,,,,negativo,2024
PQ3JS,Open Road Bicycles,1560 Business Center Dr # 4,0ETs,Clay,"32043, 32068, 32073",29.9943564,-81.7787021,JJ90,Orange Park,32003,30.1029538,-81.7150745,Florida,,,,,neutral,2024
LAQWE,Broward Bikes,19 E Acre Dr,AL2o,Broward,"33004, 33301, 33324",26.190096,-80.365865,GY76,Plantation,33317,26.1213378,-80.2198797,Florida,,,,,negativo,2024
CMAM3,Broward Bikes,19 E Acre Dr,AL2o,Broward,"33004, 33301, 33324",26.190096,-80.365865,GY76,Plantation,33317,26.1213378,-80.2198797,Florida,,,,,positivo,2024
UKLCG,Broward Bikes,19 E Acre Dr,AL2o,Broward,"33004, 33301, 33324",26.190096,-80.365865,GY76,Plantation,33317,26.1213378,-80.2198797,Florida,,,,,neutral,2024
51HS4,Enterprise Rent-A-Car,1880 S State Rd 7,QLkh,Broward,"33004, 33301, 33324",26.190096,-80.365865,TDGL,Fort Lauderdale,33317,26.0993179,-80.2001865,Florida,,,,,negativo,2024
51HS4,Enterprise Rent-A-Car,1880 S State Rd 7,QLkh,Broward,"33004, 33301, 33324",26.190096,-80.365865,TDGL,Fort Lauderdale,33317,26.0993179,-80.2001865,Florida,,,,,positivo,2024
51HS4,Enterprise Rent-A-Car,1880 S State Rd 7,QLkh,Broward,"33004, 33301, 33324",26.190096,-80.365865,TDGL,Fort Lauderdale,33317,26.0993179,-80.2001865,Florida,,,,,neutral,2024
REX0X,Miami Rv Rentals,20725 NE 16th Ave a4,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33179,25.966558,-80.169483,Florida,,,,,positivo,2024
HA2Y5,Miami Rv Rentals,20725 NE 16th Ave a4,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33179,25.966558,-80.169483,Florida,,,,,neutral,2024
WUKNU,Kissimmee Orlando RV Rental,6766 Narcoossee Rd,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32822,28.469075,-81.279631,Florida,,,,,positivo,2024
WTLME,Kissimmee Orlando RV Rental,6766 Narcoossee Rd,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32822,28.469075,-81.279631,Florida,,,,,neutral,2024
42UTH,Alamo Rent A Car,6300 W Bay Pkwy,1rd3,Bay,32401,30.18,-85.675,10g1,Panama City,32409,30.3550101,-85.7994955,Florida,,,,,positivo,2024
42UTH,Alamo Rent A Car,6300 W Bay Pkwy,1rd3,Bay,32401,30.18,-85.675,10g1,Panama City,32409,30.3550101,-85.7994955,Florida,,,,,negativo,2024
42UTH,Alamo Rent A Car,6300 W Bay Pkwy,1rd3,Bay,32401,30.18,-85.675,10g1,Panama City,32409,30.3550101,-85.7994955,Florida,,,,,neutral,2024
CPHQY,Trip2,2724 NW 61st St,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33147,25.8302016,-80.2416994,Florida,,,,,positivo,2024
WHH1O,Trip2,2724 NW 61st St,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33147,25.8302016,-80.2416994,Florida,,,,,neutral,2024
PEZMH,Trip2,2724 NW 61st St,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33147,25.8302016,-80.2416994,Florida,,,,,negativo,2024
QROGI,Bernard Movers LLC,4544 Bartelt Rd,D1CU,Pasco,"34637, 34652, 34668",28.3232418,-82.4319405,DVM9,Holiday,34690,28.184488,-82.738577,Florida,,,,,positivo,2024
M65OQ,Bernard Movers LLC,4544 Bartelt Rd,D1CU,Pasco,"34637, 34652, 34668",28.3232418,-82.4319405,DVM9,Holiday,34690,28.184488,-82.738577,Florida,,,,,neutral,2024
T8GCH,Bernard Movers LLC,4544 Bartelt Rd,D1CU,Pasco,"34637, 34652, 34668",28.3232418,-82.4319405,DVM9,Holiday,34690,28.184488,-82.738577,Florida,,,,,negativo,2024
P3ZM4,David's World Cycle,457 N Alafaya Trail M09,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32828,28.5534428,-81.2029913,Florida,,,,,positivo,2024
Z6QK0,David's World Cycle,457 N Alafaya Trail M09,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32828,28.5534428,-81.2029913,Florida,,,,,negativo,2024
8NFLI,David's World Cycle,457 N Alafaya Trail M09,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32828,28.5534428,-81.2029913,Florida,,,,,neutral,2024
0RUXL,All Tampa Taxi & Airport Shuttle,4530 W Beachway Dr,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33609,27.933296,-82.52348,Florida,,,,,positivo,2024
66CWV,All Tampa Taxi & Airport Shuttle,4530 W Beachway Dr,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33609,27.933296,-82.52348,Florida,,,,,neutral,2024
1Z6OA,Kenny's Transport,7790 W Delta Ct,qeXS,Citrus,"34429, 34448, 34465",28.8848842,-82.5185837,Z9OC,Crystal River,34428,28.9123171,-82.5645943,Florida,,,,,positivo,2024
4D0XC,Kenny's Transport,7790 W Delta Ct,qeXS,Citrus,"34429, 34448, 34465",28.8848842,-82.5185837,Z9OC,Crystal River,34428,28.9123171,-82.5645943,Florida,,,,,neutral,2024
0EPBW,Kenny's Transport,7790 W Delta Ct,qeXS,Citrus,"34429, 34448, 34465",28.8848842,-82.5185837,Z9OC,Crystal River,34428,28.9123171,-82.5645943,Florida,,,,,negativo,2024
H8Z0X,Golden Glades Station,16000 State Road 9,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33169,25.921223,-80.2173219,Florida,,,,,positivo,2024
JA65L,Golden Glades Station,16000 State Road 9,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33169,25.921223,-80.2173219,Florida,,,,,negativo,2024
JU49U,Golden Glades Station,16000 State Road 9,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33169,25.921223,-80.2173219,Florida,,,,,neutral,2024
X8TMC,Bikes Plus,194 N Palafox St,yT3Z,Escambia,"32501, 32506, 32514",30.6389408,-87.3413599,YOYE,Pensacola,32502,30.415306,-87.2155,Florida,,,,,positivo,2024
FH43R,Bikes Plus,194 N Palafox St,yT3Z,Escambia,"32501, 32506, 32514",30.6389408,-87.3413599,YOYE,Pensacola,32502,30.415306,-87.2155,Florida,,,,,neutral,2024
KFNSP,Hertz,3350 Cherokee Dr,6DVM,Indian River,"32960, 32963, 32966",27.6947732,-80.543845,QPYU,Vero Beach,32960,27.651404,-80.416854,Florida,,,,,positivo,2024
KFNSP,Hertz,3350 Cherokee Dr,6DVM,Indian River,"32960, 32963, 32966",27.6947732,-80.543845,QPYU,Vero Beach,32960,27.651404,-80.416854,Florida,,,,,negativo,2024
KFNSP,Hertz,3350 Cherokee Dr,6DVM,Indian River,"32960, 32963, 32966",27.6947732,-80.543845,QPYU,Vero Beach,32960,27.651404,-80.416854,Florida,,,,,neutral,2024
51HS4,Enterprise Rent-A-Car,717 Bald Eagle Dr Unit 1C,8ft4,Collier,34145,25.921,-81.7265,10y8,Marco Island,34145,25.9569053,-81.7250923,Florida,,,,,positivo,2024
51HS4,Enterprise Rent-A-Car,717 Bald Eagle Dr Unit 1C,8ft4,Collier,34145,25.921,-81.7265,10y8,Marco Island,34145,25.9569053,-81.7250923,Florida,,,,,neutral,2024
2U9SJ,Sheltair Aviation JAX,14600 Whirlwind Ave,IgGD,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,LMW4,Jacksonville,32218,30.4970622,-81.6816347,Florida,,,,,positivo,2024
HXBPZ,Sheltair Aviation JAX,14600 Whirlwind Ave,IgGD,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,LMW4,Jacksonville,32218,30.4970622,-81.6816347,Florida,,,,,neutral,2024
2XRGS,C.H. Robinson,11760 Miramar Pkwy #100,5J53,Broward,"33004, 33301, 33324",26.190096,-80.365865,xMA6,Miramar,33025,25.9719854,-80.3051445,Florida,,,,,positivo,2024
MO6P1,C.H. Robinson,11760 Miramar Pkwy #100,5J53,Broward,"33004, 33301, 33324",26.190096,-80.365865,xMA6,Miramar,33025,25.9719854,-80.3051445,Florida,,,,,neutral,2024
IQZC2,C.H. Robinson,11760 Miramar Pkwy #100,5J53,Broward,"33004, 33301, 33324",26.190096,-80.365865,xMA6,Miramar,33025,25.9719854,-80.3051445,Florida,,,,,negativo,2024
KFNSP,Hertz,1201 NW 89th Ct,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33172,25.7836976,-80.339771,Florida,,,,,neutral,2024
KFNSP,Hertz,1201 NW 89th Ct,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33172,25.7836976,-80.339771,Florida,,,,,positivo,2024
KFNSP,Hertz,1201 NW 89th Ct,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33172,25.7836976,-80.339771,Florida,,,,,negativo,2024
51HS4,Enterprise Rent-A-Car,38300 Dick Jarrett Way,A3xo,Pasco,"34637, 34652, 34668",28.3232418,-82.4319405,3JZK,Dade City,33525,28.3571843,-82.1829513,Florida,,,,,positivo,2024
51HS4,Enterprise Rent-A-Car,38300 Dick Jarrett Way,A3xo,Pasco,"34637, 34652, 34668",28.3232418,-82.4319405,3JZK,Dade City,33525,28.3571843,-82.1829513,Florida,,,,,neutral,2024
8ALXA,A1A Cycle Works,5543 A1A S,8MDP,St. Johns,"32080, 32082, 32084",29.9719419,-81.4278984,S5ZE,St. Augustine,32080,29.7918373,-81.2617068,Florida,,,,,positivo,2024
51HS4,Enterprise Rent-A-Car,3201 N Q St,yT3Z,Escambia,"32501, 32506, 32514",30.6389408,-87.3413599,YOYE,Pensacola,32505,30.44585,-87.24282,Florida,,,,,positivo,2024
51HS4,Enterprise Rent-A-Car,3201 N Q St,yT3Z,Escambia,"32501, 32506, 32514",30.6389408,-87.3413599,YOYE,Pensacola,32505,30.44585,-87.24282,Florida,,,,,negativo,2024
51HS4,Enterprise Rent-A-Car,3201 N Q St,yT3Z,Escambia,"32501, 32506, 32514",30.6389408,-87.3413599,YOYE,Pensacola,32505,30.44585,-87.24282,Florida,,,,,neutral,2024
A1ZOI,Ragin Cajun Bike Shop,1809 S Orange Ave,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32806,28.5208208,-81.3760247,Florida,,,,,positivo,2024
TFYWA,Ragin Cajun Bike Shop,1809 S Orange Ave,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32806,28.5208208,-81.3760247,Florida,,,,,neutral,2024
4DRZO,Ragin Cajun Bike Shop,1809 S Orange Ave,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32806,28.5208208,-81.3760247,Florida,,,,,negativo,2024
3YPZ1,J-Town Bicycle,126 Center St b1,XEE6,Palm Beach,"33401, 33411, 33480",26.6514503,-80.2767327,C38Y,Jupiter,33458,26.9410663,-80.0946376,Florida,,,,,positivo,2024
774N1,J-Town Bicycle,126 Center St b1,XEE6,Palm Beach,"33401, 33411, 33480",26.6514503,-80.2767327,C38Y,Jupiter,33458,26.9410663,-80.0946376,Florida,,,,,negativo,2024
6CKHO,J-Town Bicycle,126 Center St b1,XEE6,Palm Beach,"33401, 33411, 33480",26.6514503,-80.2767327,C38Y,Jupiter,33458,26.9410663,-80.0946376,Florida,,,,,neutral,2024
FUZD3,Hall Brothers Moving,6281 39th St N suite c,1U8v,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,SJ01,Pinellas Park,33781,27.8289163,-82.6864244,Florida,,,,,positivo,2024
UOW98,Hall Brothers Moving,6281 39th St N suite c,1U8v,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,SJ01,Pinellas Park,33781,27.8289163,-82.6864244,Florida,,,,,negativo,2024
SMCLX,Hall Brothers Moving,6281 39th St N suite c,1U8v,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,SJ01,Pinellas Park,33781,27.8289163,-82.6864244,Florida,,,,,neutral,2024
NI2KN,RV Rentals of Orlando,1758 S US Hwy 17 92,J9sz,Seminole,"32707, 32746, 32773",28.7131688,-81.2078164,JGYD,Longwood,32750,28.6869124,-81.3315662,Florida,,,,,positivo,2024
Z6UB3,RV Rentals of Orlando,1758 S US Hwy 17 92,J9sz,Seminole,"32707, 32746, 32773",28.7131688,-81.2078164,JGYD,Longwood,32750,28.6869124,-81.3315662,Florida,,,,,neutral,2024
U2FQ9,RV Rentals of Orlando,1758 S US Hwy 17 92,J9sz,Seminole,"32707, 32746, 32773",28.7131688,-81.2078164,JGYD,Longwood,32750,28.6869124,-81.3315662,Florida,,,,,negativo,2024
0D6DN,Thrifty Car Rental,91831 Overseas Hwy,iiLm,Monroe,"33036, 33040, 33050",25.2974483,-81.0754657,KNHV,Tavernier,33070,25.0082386,-80.5177324,Florida,,,,,positivo,2024
0D6DN,Thrifty Car Rental,91831 Overseas Hwy,iiLm,Monroe,"33036, 33040, 33050",25.2974483,-81.0754657,KNHV,Tavernier,33070,25.0082386,-80.5177324,Florida,,,,,negativo,2024
0D6DN,Thrifty Car Rental,91831 Overseas Hwy,iiLm,Monroe,"33036, 33040, 33050",25.2974483,-81.0754657,KNHV,Tavernier,33070,25.0082386,-80.5177324,Florida,,,,,neutral,2024
HH7X5,Penske Truck Rental,370 Beal Pkwy NW,SxlD,Okaloosa,"32536, 32547, 32578",30.5773401,-86.6611083,I7MO,Fort Walton Beach,32548,30.427935,-86.6382364,Florida,,,,,positivo,2024
YDPAD,Penske Truck Rental,370 Beal Pkwy NW,SxlD,Okaloosa,"32536, 32547, 32578",30.5773401,-86.6611083,I7MO,Fort Walton Beach,32548,30.427935,-86.6382364,Florida,,,,,neutral,2024
83382,AutoStar Transport Express,80 SW 8th St,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33130,25.765855,-80.194783,Florida,,,,,positivo,2024
P97HZ,AutoStar Transport Express,80 SW 8th St,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33130,25.765855,-80.194783,Florida,,,,,negativo,2024
RMZDY,AutoStar Transport Express,80 SW 8th St,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33130,25.765855,-80.194783,Florida,,,,,neutral,2024
5AVHL,Budget Car Rental,225 Shorecrest Dr,yJd3,Seminole,"32707, 32746, 32773",28.7131688,-81.2078164,XZBO,Altamonte Springs,32701,28.664576,-81.38579,Florida,,,,,negativo,2024
5AVHL,Budget Car Rental,225 Shorecrest Dr,yJd3,Seminole,"32707, 32746, 32773",28.7131688,-81.2078164,XZBO,Altamonte Springs,32701,28.664576,-81.38579,Florida,,,,,positivo,2024
5AVHL,Budget Car Rental,225 Shorecrest Dr,yJd3,Seminole,"32707, 32746, 32773",28.7131688,-81.2078164,XZBO,Altamonte Springs,32701,28.664576,-81.38579,Florida,,,,,neutral,2024
4072R,Taxi Speedy Transportation,1313 W Verona St,3aGT,Osceola,"34741, 34744, 34746",28.1019838,-81.0754657,110N,Kissimmee,34741,28.2928711,-81.4177468,Florida,,,,,positivo,2024
6QOQF,Taxi Speedy Transportation,1313 W Verona St,3aGT,Osceola,"34741, 34744, 34746",28.1019838,-81.0754657,110N,Kissimmee,34741,28.2928711,-81.4177468,Florida,,,,,neutral,2024
CIIN3,Thermo King of the Southeast - Ft. Pierce,702 S Market Ave,7cQT,St. Lucie,"34952, 34983, 34986",27.3225563,-80.543845,P2TF,Fort Pierce,34982,27.393115,-80.331187,Florida,,,,,negativo,2024
BNB42,Thermo King of the Southeast - Ft. Pierce,702 S Market Ave,7cQT,St. Lucie,"34952, 34983, 34986",27.3225563,-80.543845,P2TF,Fort Pierce,34982,27.393115,-80.331187,Florida,,,,,positivo,2024
PA9RL,Thermo King of the Southeast - Ft. Pierce,702 S Market Ave,7cQT,St. Lucie,"34952, 34983, 34986",27.3225563,-80.543845,P2TF,Fort Pierce,34982,27.393115,-80.331187,Florida,,,,,neutral,2024
EN9MJ,KONA Swim Bike Run,3016 Land O' Lakes Blvd,OcUC,Pasco,"34637, 34652, 34668",28.3232418,-82.4319405,gRLr,Land O' Lakes,34639,28.2016348,-82.4632722,Florida,,,,,positivo,2024
A1P0E,KONA Swim Bike Run,3016 Land O' Lakes Blvd,OcUC,Pasco,"34637, 34652, 34668",28.3232418,-82.4319405,gRLr,Land O' Lakes,34639,28.2016348,-82.4632722,Florida,,,,,negativo,2024
CY883,KONA Swim Bike Run,3016 Land O' Lakes Blvd,OcUC,Pasco,"34637, 34652, 34668",28.3232418,-82.4319405,gRLr,Land O' Lakes,34639,28.2016348,-82.4632722,Florida,,,,,neutral,2024
0XQNQ,Escot Bus Lines,400 W Landstreet Rd,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32824,28.4357128,-81.3814469,Florida,,,,,positivo,2024
0XQNQ,Escot Bus Lines,400 W Landstreet Rd,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32824,28.4357128,-81.3814469,Florida,,,,,neutral,2024
RC2Z0,Pompano Beach Water Taxi,101 N Riverside Dr,yreP,Broward,"33004, 33301, 33324",26.190096,-80.365865,UNWO,Pompano Beach,33062,26.2329803,-80.0925705,Florida,,,,,positivo,2024
JJD35,Pompano Beach Water Taxi,101 N Riverside Dr,yreP,Broward,"33004, 33301, 33324",26.190096,-80.365865,UNWO,Pompano Beach,33062,26.2329803,-80.0925705,Florida,,,,,negativo,2024
RATYR,Pompano Beach Water Taxi,101 N Riverside Dr,yreP,Broward,"33004, 33301, 33324",26.190096,-80.365865,UNWO,Pompano Beach,33062,26.2329803,-80.0925705,Florida,,,,,neutral,2024
KBGNM,Horspower Car Rental / NU Car Rentals,3947 NW 26th St,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33142,25.7997474,-80.2612156,Florida,,,,,negativo,2024
VT3IY,Horspower Car Rental / NU Car Rentals,3947 NW 26th St,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33142,25.7997474,-80.2612156,Florida,,,,,positivo,2024
U2UYR,Horspower Car Rental / NU Car Rentals,3947 NW 26th St,WjZA,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,LO98,Miami,33142,25.7997474,-80.2612156,Florida,,,,,neutral,2024
TA6GX,Medical Transportation Management,759 SW Federal Hwy # 201,CzGE,Martin,"34994, 34997, 34957",27.0804935,-80.4103957,J1VX,Stuart,34994,27.1934163,-80.2555889,Florida,,,,,positivo,2024
4OK8U,Medical Transportation Management,759 SW Federal Hwy # 201,CzGE,Martin,"34994, 34997, 34957",27.0804935,-80.4103957,J1VX,Stuart,34994,27.1934163,-80.2555889,Florida,,,,,neutral,2024
41I6T,Medical Transportation Management,759 SW Federal Hwy # 201,CzGE,Martin,"34994, 34997, 34957",27.0804935,-80.4103957,J1VX,Stuart,34994,27.1934163,-80.2555889,Florida,,,,,negativo,2024
RNRSD,RB Cycles,7930 NW 36th St #31,Z16K,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,94N1,Doral,33166,25.8089882,-80.3261496,Florida,,,,,positivo,2024
AB3E5,RB Cycles,7930 NW 36th St #31,zT10,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,94N1,Doral,33166,25.8089882,-80.3261496,Florida,,,,,positivo,2024
SRW4M,RB Cycles,7930 NW 36th St #31,Z16K,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,94N1,Doral,33166,25.8089882,-80.3261496,Florida,,,,,negativo,2024
1FWSP,RB Cycles,7930 NW 36th St #31,zT10,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,94N1,Doral,33166,25.8089882,-80.3261496,Florida,,,,,negativo,2024
ZOHWK,RB Cycles,7930 NW 36th St #31,Z16K,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,94N1,Doral,33166,25.8089882,-80.3261496,Florida,,,,,neutral,2024
D1TJT,RB Cycles,7930 NW 36th St #31,zT10,Miami-Dade,"33125, 33177, 33010",25.5516034,-80.6326916,94N1,Doral,33166,25.8089882,-80.3261496,Florida,,,,,neutral,2024
KFNSP,Hertz,6001 Destination Pkwy,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32819,28.425391,-81.458327,Florida,,,,,positivo,2024
KFNSP,Hertz,6001 Destination Pkwy,7nl7,Orange,"32801, 32839, 32789",28.4844995,-81.2518833,O990,Orlando,32819,28.425391,-81.458327,Florida,,,,,neutral,2024
NMLVV,Moving Ahead Services,2364 Old Combee Rd #107,bAiC,Polk,"33801, 33813, 33880",27.8617347,-81.6911559,UD7Y,Lakeland,33805,28.106553,-81.913968,Florida,,,,,positivo,2024
CLDQ0,Moving Ahead Services,2364 Old Combee Rd #107,bAiC,Polk,"33801, 33813, 33880",27.8617347,-81.6911559,UD7Y,Lakeland,33805,28.106553,-81.913968,Florida,,,,,negativo,2024
JWC8Z,Moving Ahead Services,2364 Old Combee Rd #107,bAiC,Polk,"33801, 33813, 33880",27.8617347,-81.6911559,UD7Y,Lakeland,33805,28.106553,-81.913968,Florida,,,,,neutral,2024
VS5P6,Smooth Moves,907 6th Ave S,giRO,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,S906,Jacksonville Beach,32250,30.2816887,-81.3977778,Florida,,,,,neutral,2024
3DZQR,Smooth Moves,907 6th Ave S,giRO,Duval,"32202, 32210, 32246",30.3500511,-81.6035062,S906,Jacksonville Beach,32250,30.2816887,-81.3977778,Florida,,,,,positivo,2024
KQFT6,Bent's Schwinn Cycling & Fitness,1058 Florida Ave S,bAiC,Polk,"33801, 33813, 33880",27.8617347,-81.6911559,UD7Y,Lakeland,33803,28.0293928,-81.9569081,Florida,,,,,positivo,2024
MVXHJ,Bent's Schwinn Cycling & Fitness,1058 Florida Ave S,bAiC,Polk,"33801, 33813, 33880",27.8617347,-81.6911559,UD7Y,Lakeland,33803,28.0293928,-81.9569081,Florida,,,,,negativo,2024
7CID4,Bent's Schwinn Cycling & Fitness,1058 Florida Ave S,bAiC,Polk,"33801, 33813, 33880",27.8617347,-81.6911559,UD7Y,Lakeland,33803,28.0293928,-81.9569081,Florida,,,,,neutral,2024
51HS4,Enterprise Rent-A-Car,17301 Dona Michelle Dr,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33647,28.1234553,-82.3709733,Florida,,,,,positivo,2024
51HS4,Enterprise Rent-A-Car,17301 Dona Michelle Dr,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33647,28.1234553,-82.3709733,Florida,,,,,negativo,2024
51HS4,Enterprise Rent-A-Car,17301 Dona Michelle Dr,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33647,28.1234553,-82.3709733,Florida,,,,,neutral,2024
CTF2R,Cab Plus Taxi,4810 N Hale Ave,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33614,27.9896771,-82.5110302,Florida,,,,,positivo,2024
CTF2R,Cab Plus Taxi,4810 N Hale Ave,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33614,27.9896771,-82.5110302,Florida,,,,,negativo,2024
CTF2R,Cab Plus Taxi,4810 N Hale Ave,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,33614,27.9896771,-82.5110302,Florida,,,,,neutral,2024
VPN28,Page Field,5200 Captain Channing Page Dr,rvKi,Lee,"33901, 33908, 33919",26.6630286,-81.9534815,25ZR,Fort Myers,33907,26.5852027,-81.8635835,Florida,,,,,positivo,2024
JRN3C,Page Field,5200 Captain Channing Page Dr,rvKi,Lee,"33901, 33908, 33919",26.6630286,-81.9534815,25ZR,Fort Myers,33907,26.5852027,-81.8635835,Florida,,,,,negativo,2024
BWC49,Page Field,5200 Captain Channing Page Dr,rvKi,Lee,"33901, 33908, 33919",26.6630286,-81.9534815,25ZR,Fort Myers,33907,26.5852027,-81.8635835,Florida,,,,,neutral,2024
V7A3A,San Antonio Cyclery,32747 State Rd 52,drt4,Pasco,"34637, 34652, 34668",28.3232418,-82.4319405,DE2U,San Antonio,33576,28.332218,-82.2739833,Florida,,,,,positivo,2024
KFNSP,Hertz,4900 US-1,8MDP,St. Johns,"32080, 32082, 32084",29.9719419,-81.4278984,S5ZE,St. Augustine,32095,29.9543134,-81.3429065,Florida,,,,,negativo,2024
