id_centros_tiendas_negocio,centros_tiendas_negocio,direccion,id_condado,condado,codigo_postal_condado,latitud_condado,longitud_condado,id_ciudad,ciudad,codigo_postal_ciudad,latitud_ciudad,longitud_ciudad,estado,atributos,categorias,puntuacion_usuarios,numero_de_reviews,analisis_sentimientos,anio
NZHNO,Bali Bay Trading Co,4222 N Florida Ave,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,"33602, 33611, 33647",27.9516896,-82.4587527,Florida,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True'}","Women's Clothing, Home & Garden, Furniture Stores, Accessories, Fashion, Home Decor, Jewelry, Shopping",4.5,10,positivo,2015
2N6KH,Ballard Designs,"2223 N W Shore Blvd, Ste 2001, International Plaza & Bay Street",W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,"33602, 33611, 33647",27.9516896,-82.4587527,Florida,"{'BusinessAcceptsBitcoin': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Furniture Stores, Home Decor, Home & Garden, Shopping, Rugs",3.5,10,positivo,2015
34RI8,Barewood Outlet,27360 US Hwy 19 N,UAIE,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,MCCU,Clearwater,"33755, 33756, 33759",27.9655722,-82.7958948,Florida,"{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True'}","Home & Garden, Furniture Stores, Kitchen Supplies, Home Decor, Shopping, Kitchen & Bath",4,6,positivo,2015
GOQ4G,Bay Pines Furniture,9897 Gulf Blvd,fOTb,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,dEd9,Treasure Island,33706,27.7691937,-82.7689906,Florida,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True'}","Shopping, Furniture Stores, Home & Garden",4,9,positivo,2015
H9828,Bayshore Breeze,2600 Bayshore Blvd,AE6H,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,L2T6,Dunedin,34698,28.0197404,-82.7717684,Florida,"{'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'free'"", 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsReservations': 'False', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'False', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsBitcoin': 'False'}","Delis, Convenience Stores, American (New), Food, Restaurants, Diners",3.5,15,positivo,2015
0UGV3,Bayway Country Store and Butcher Shop,5401 Leeland St S,vV1W,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,KOLOGC,Saint Petersburg,33701,27.7671271,-82.6384451,Florida,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'quiet'"", 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'False', 'HasTV': 'True'}","Convenience Stores, Butcher, Food, Beer, Wine & Spirits, Delis, Restaurants",4,38,positivo,2015
04GIN,Bed Bath & Beyond,12803 Citrus Plaza Dr,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,"33602, 33611, 33647",27.9516896,-82.4587527,Florida,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Home & Garden, Home Decor, Furniture Stores, Kitchen & Bath, Shopping",4,22,positivo,2015
410IC,Bed Pros Mattress,21557 US 19 N,UAIE,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,MCCU,Clearwater,"33755, 33756, 33759",27.9655722,-82.7958948,Florida,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}","Mattresses, Home & Garden, Home Decor, Furniture Stores, Shopping",4,22,positivo,2015
AWU8X,BergHOFF,11063 State Rd 54,P5T0,Pasco,"34637, 34652, 34668",28.3232418,-82.4319405,L60Q,Odessa,33556,28.1793926,-82.5579537,Florida,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}"", 'BikeParking': 'False'}","Home & Garden, Outdoor Furniture Stores, Kitchen & Bath, Home Services, Interior Design, Shopping",4.5,7,positivo,2015
I2FM4,Big Lots,2900 34th St N,vV1W,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,KOLOGC,Saint Petersburg,33701,27.7671271,-82.6384451,Florida,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Department Stores, Home Decor, Discount Store, Home & Garden, Fashion, Shopping, Furniture Stores",4.5,6,positivo,2015
P47UO,Blue Moon Trading Company,"722 S Village Cir, Ste 100",W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,"33602, 33611, 33647",27.9516896,-82.4587527,Florida,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '3', 'WheelchairAccessible': 'True'}","Shopping, Home & Garden, Home Services, Home Decor, Real Estate, Home Staging, Furniture Stores, Interior Design",5,6,positivo,2015
35E1Q,Bottle Rack,6101 Gunn Hwy,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,"33602, 33611, 33647",27.9516896,-82.4587527,Florida,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'False', 'Caters': 'False'}","Convenience Stores, Beer, Wine & Spirits, Food",1.5,75,positivo,2015
GEONN,Bronze Lady Home Furnishings,15222 Municipal Dr,109T,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,SXN5,Madeira Beach,33708,27.7980814,-82.7973247,Florida,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '3'}","Home & Garden, Furniture Stores, Shopping",2.5,5,negativo,2015
PMO0X,Bulk Nation,2426 W Brandon Blvd,uHNL,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,W2W7,Brandon,"33510, 33511",27.937801,-82.2859247,Florida,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'False', 'ByAppointmentOnly': 'False', 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'BikeParking': 'True', 'WheelchairAccessible': 'True'}","Wholesale Stores, Specialty Food, Shopping, Food, Chocolatiers & Shops, Candy Stores",4.5,23,positivo,2015
EM23U,Bull's Discount Beverage,13406 N 56th St,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,"33602, 33611, 33647",27.9516896,-82.4587527,Florida,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'False', 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True'}","Beer, Wine & Spirits, Food, Convenience Stores",4.5,9,positivo,2015
EG5LA,CASA Community Thrift Shop,1011 1st Ave N,L0b3,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,p9Ny,St. Petersburg,33701,27.7671271,-82.6384451,Florida,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}","Shopping, Home & Garden, Community Service/Non-Profit, Furniture Stores, Local Services, Thrift Stores, Fashion",3.5,16,positivo,2015
U1Z6O,CORT Furniture Outlet,"7817 North Dale Mabry, Unit A",W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,"33602, 33611, 33647",27.9516896,-82.4587527,Florida,"{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'None', 'RestaurantsDelivery': 'None'}","Shopping, Office Equipment, Furniture Stores, Home & Garden, Home Decor",4.5,5,positivo,2015
SMOFQ,CVS Pharmacy,3771 Tampa Rd,WAVo,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,96OP,Oldsmar,34677,28.0341847,-82.6650992,Florida,"{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'DriveThru': 'True'}","Shopping, Drugstores, Food, Convenience Stores, Health & Medical, Pharmacy",3.5,17,positivo,2015
83YKE,Candy Barrel,735 Dodecanese Blvd,Nq9L,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,3IGC,Tarpon Springs,"34688, 34689",28.1461248,-82.7567679,Florida,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '4', 'BikeParking': 'False'}","Candy Stores, Specialty Food, Food",3,7,positivo,2015
ICUDD,Carolina Factory Outlet,14627 US 19,7oPd,Pasco,"34637, 34652, 34668",28.3232418,-82.4319405,Y3QW,Hudson,34667,28.3644485,-82.6934343,Florida,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'True'}","Discount Store, Outlet Stores, Shopping, Home Decor, Furniture Stores, Home & Garden, Mattresses",4.5,11,positivo,2015
D5LL8,Chester's Discount Appliance,8900 N Nebraska Ave,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,"33602, 33611, 33647",27.9516896,-82.4587527,Florida,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True'}","Hardware Stores, Home & Garden, Furniture Stores, Appliances, Shopping",4,5,negativo,2015
JQF9B,Circle K,10600 Roosevelt Blvd N,L0b3,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,p9Ny,St. Petersburg,33701,27.7671271,-82.6384451,Florida,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'RestaurantsTakeOut': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True'}","Automotive, Gas Stations, Convenience Stores, Food, Shopping, Tobacco Shops",2.5,8,positivo,2015
URF16,Citgo,6140-6198 Interbay Blvd,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,"33602, 33611, 33647",27.9516896,-82.4587527,Florida,{'BusinessAcceptsCreditCards': 'True'},"Gas Stations, Automotive, Convenience Stores, Food",3,5,positivo,2015
G8KZZ,Clearwater Bait & Tackle,2999 Gulf To Bay Blvd,UAIE,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,MCCU,Clearwater,"33755, 33756, 33759",27.9655722,-82.7958948,Florida,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Convenience Stores, Hunting & Fishing Supplies, Food, Sporting Goods, Shopping",4,11,positivo,2015
64U99,Consignment Furniture Showroom,6130 Central Ave,L0b3,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,p9Ny,St. Petersburg,33701,27.7671271,-82.6384451,Florida,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'False'}","Furniture Stores, Home & Garden, Discount Store, Shopping, Home Decor, Thrift Stores",3.5,17,positivo,2015
77NK5,Crate & Barrel,2201 N West Shore Blvd,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,"33602, 33611, 33647",27.9516896,-82.4587527,Florida,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'False', 'DogsAllowed': 'False', 'RestaurantsPriceRange2': '2'}","Home Decor, Shopping, Furniture Stores, Kitchen & Bath, Home & Garden",4,36,positivo,2015
OIRW6,Degaje Local Market ,"6027 Wesley Grove Blvd, Ste 101",j5qg,Pasco,"34637, 34652, 34668",28.3232418,-82.4319405,CQ72,Wesley Chapel,"33543, 33544",28.240527,-82.3272551,Florida,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'HasTV': 'True', 'Caters': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'free'"", 'GoodForKids': 'True'}","Coffee & Tea, Food, Art Galleries, Shopping, Local Flavor, Cafes, Restaurants, Arts & Entertainment, Wine Bars, Furniture Stores, Home & Garden, Nightlife, Bars",4.5,57,positivo,2015
P140Y,Deja Vu Consignment Furniture,1601 34th St N,L0b3,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,p9Ny,St. Petersburg,33701,27.7671271,-82.6384451,Florida,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'WheelchairAccessible': 'True'}","Fashion, Women's Clothing, Furniture Stores, Used, Vintage & Consignment, Home & Garden, Shopping",3,24,positivo,2015
XUSPE,Delectable Delights,"16541 Pointe Village Dr, Ste 110",cwIb,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,1GQ7,Lutz,"33548, 33549",28.1511243,-82.4614831,Florida,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'BikeParking': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsPriceRange2': '1', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'None', 'RestaurantsTakeOut': 'True'}","Candy Stores, Specialty Food, Ice Cream & Frozen Yogurt, Food, Desserts",4.5,37,positivo,2015
S8UTV,Design Furniture Outlet & Consignment,1928 Gulf To Bay Blvd,UAIE,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,MCCU,Clearwater,"33755, 33756, 33759",27.9655722,-82.7958948,Florida,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'None', 'BikeParking': 'True', 'DogsAllowed': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'None'}","Home Decor, Used, Vintage & Consignment, Furniture Stores, Shopping, Fashion, Home & Garden",5,7,positivo,2015
M7FSP,Desserts by Toffee to Go,3251 W Bay To Bay Blvd,W0hC,Hillsborough,"33602, 33647, 33511",27.9903597,-82.3017728,RGTW,Tampa,"33602, 33611, 33647",27.9516896,-82.4587527,Florida,"{'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'quiet'"", 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'DriveThru': 'False'}","Specialty Food, Ice Cream & Frozen Yogurt, Food, Caterers, Event Planning & Services, Candy Stores, Chocolatiers & Shops, Desserts, Coffee & Tea, Shopping",5,236,positivo,2015
GXA4E,Dodge's,466 Patricia Ave,AE6H,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,L2T6,Dunedin,34698,28.0197404,-82.7717684,Florida,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'DriveThru': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True'}","Convenience Stores, Food",3.5,5,negativo,2015
Q122Y,Edible Arrangements,"10500 Ulmerton Rd, Ste 660",e3jL,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,LIFE,Largo,"33770, 33771",27.9094665,-82.7873244,Florida,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'BikeParking': 'False'}","Food, Shopping, Candy Stores, Flowers & Gifts, Florists, Gift Shops, Specialty Food, Chocolatiers & Shops, Desserts",1,5,negativo,2015
IOVAC,El Milagro Mexican Store,"4445 E Bay Dr, Ste 304",UAIE,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,MCCU,Clearwater,"33755, 33756, 33759",27.9655722,-82.7958948,Florida,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True'}","Convenience Stores, Food",4.5,10,positivo,2015
KB2TF,Euro Elegance Furniture,"628 Cleveland, Ste 7",UAIE,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,MCCU,Clearwater,"33755, 33756, 33759",27.9655722,-82.7958948,Florida,"{'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'False', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False', 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Furniture Stores, Home & Garden, Shopping",4,9,positivo,2015
9WEH9,Exxon,350 75th Ave,2BPR,Pinellas,"33701, 33756, 33781",27.876394,-82.7778579,emDA,St. Pete Beach,33706,27.7428134,-82.7504542,Florida,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Automotive, Food, Gas Stations, Convenience Stores",4,6,positivo,2015
